Year,Month,County_City,Median_Sale_Value
2023, Mar,Covington City,148500
2023, Mar,Craig County,247750
2023, Mar,Culpeper County,485000
2023, Mar,Cumberland County,274900
2023, Mar,Danville City,141000
2023, Mar,Dickenson County,N/A
2023, Mar,Dinwiddie County,254500
2023, Mar,Emporia City,N/A
2023, Mar,Essex County,315000
2023, Mar,Fairfax City,607500
2023, Mar,Fairfax County,655000
2023, Mar,Falls Church City,1060250
2023, Mar,Fauquier County,497950
2023, Mar,Floyd County,230000
2023, Mar,Fluvanna County,347250
2023, Mar,Franklin City,207450
2023, Mar,Franklin County,412000
2023, Mar,Frederick County,408270
2023, Mar,Fredericksburg City,411000
2023, Mar,Galax City,146000
2023, Mar,Giles County,151500
2023, Mar,Gloucester County,317500
2023, Mar,Goochland County,584430
2023, Mar,Grayson County,180000
2023, Mar,Greene County,385000
2023, Mar,Greensville County,230000
2023, Mar,Halifax County,156750
2023, Mar,Hampton City,259000
2023, Mar,Hanover County,422500
2023, Mar,Harrisonburg City,242250
2023, Mar,Henrico County,350000
2023, Mar,Henry County,156000
2023, Mar,Highland County,626950
2023, Mar,Hopewell City,214950
2023, Mar,Isle of Wight County,332790
2023, Mar,James City County,395000
2023, Mar,King and Queen County,190000
2023, Mar,King George County,494000
2023, Mar,King William County,307000
2023, Mar,Lancaster County,470000
2023, Mar,Lee County,N/A
2023, Mar,Lexington City,399000
2023, Mar,Loudoun County,720000
2023, Mar,Louisa County,334000
2023, Mar,Lunenburg County,154250
2023, Mar,Lynchburg City,230000
2023, Mar,Madison County,402500
2023, Mar,Manassas City,463000
2023, Mar,Manassas Park City,475000
2023, Mar,Martinsville City,141997.5
2023, Mar,Mathews County,291000
2023, Mar,Mecklenburg County,250000
2023, Mar,Middlesex County,351000
2023, Mar,Montgomery County,322000
2023, Mar,Nelson County,280000
2023, Mar,New Kent County,392237
2023, Mar,Newport News City,277000
2023, Mar,Norfolk City,290000
2023, Mar,Northampton County,460000
2023, Mar,Northumberland County,372450
2023, Mar,Norton City,375000
2023, Mar,Nottoway County,222500
2023, Mar,Orange County,368500
2023, Mar,Page County,244000
2023, Mar,Patrick County,229500
2023, Mar,Petersburg City,199500
2023, Mar,Pittsylvania County,180000
2023, Mar,Poquoson City,331010
2023, Mar,Portsmouth City,227750
2023, Mar,Powhatan County,447250
2023, Mar,Prince Edward County,233450
2023, Mar,Prince George County,305000
2023, Mar,Prince William County,525000
2023, Mar,Pulaski County,182500
2023, Mar,Radford City,222500
2023, Mar,Rappahannock County,500000
2023, Mar,Richmond City,301000
2023, Mar,Richmond County,185000
2023, Mar,Roanoke City,205000
2023, Mar,Roanoke County,285000
2023, Mar,Rockbridge County,402000
2023, Mar,Rockingham County,335900
2023, Mar,Russell County,144000
2023, Mar,Salem City,230000
2023, Mar,Scott County,282000
2023, Mar,Shenandoah County,278000
2023, Mar,Smyth County,167500
2023, Mar,Southampton County,196000
2023, Mar,Spotsylvania County,420000
2023, Mar,Stafford County,482808
2023, Mar,Staunton City,250000
2023, Mar,Suffolk City,336417
2023, Mar,Surry County,275000
2023, Mar,Sussex County,192425
2023, Mar,Tazewell County,123450
2023, Mar,Virginia Beach City,348450
2023, Mar,Warren County,340000
2023, Mar,Washington County,295000
2023, Mar,Waynesboro City,245000
2023, Mar,Westmoreland County,299995
2023, Mar,Williamsburg City,375000
2023, Mar,Winchester City,369900
2023, Mar,Wise County,N/A
2023, Mar,Wythe County,180000
2023, Mar,York County,401270
2023, Apr,Accomack County,298000
2023, Apr,Albemarle County,506389
2023, Apr,Alexandria City,615000
2023, Apr,Alleghany County,157000
2023, Apr,Amelia County,305000
2023, Apr,Amherst County,255000
2023, Apr,Appomattox County,230000
2023, Apr,Arlington County,680000
2023, Apr,Augusta County,337751
2023, Apr,Bath County,230000
2023, Apr,Bedford County,378750
2023, Apr,Bland County,123085
2023, Apr,Botetourt County,254900
2023, Apr,Bristol City,180000
2023, Apr,Brunswick County,92433
2023, Apr,Buchanan County,96375
2023, Apr,Buckingham County,335000
2023, Apr,Buena Vista City,140000
2023, Apr,Campbell County,255000
2023, Apr,Caroline County,317450
2023, Apr,Carroll County,189900
2023, Apr,Charles City County,183000
2023, Apr,Charlotte County,240500
2023, Apr,Charlottesville City,510000
2023, Apr,Chesapeake City,360000
2023, Apr,Chesterfield County,400000
2023, Apr,Clarke County,587200
2023, Apr,Colonial Heights City,276000
2023, Apr,Covington City,214500
2023, Apr,Craig County,210000
2023, Apr,Culpeper County,525000
2023, Apr,Cumberland County,274500
2023, Apr,Danville City,158100
2023, Apr,Dickenson County,N/A
2023, Apr,Dinwiddie County,268000
2023, Apr,Emporia City,192000
2023, Apr,Essex County,263550
2023, Apr,Fairfax City,686500
2023, Apr,Fairfax County,700000
2023, Apr,Falls Church City,800000
2023, Apr,Fauquier County,500000
2023, Apr,Floyd County,350000
2023, Apr,Fluvanna County,350000
2023, Apr,Franklin City,220000
2023, Apr,Franklin County,319900
2023, Apr,Frederick County,383000
2023, Apr,Fredericksburg City,449950
2023, Apr,Galax City,203000
2023, Apr,Giles County,228000
2023, Apr,Gloucester County,335000
2023, Apr,Goochland County,565950
2023, Apr,Grayson County,221500
2023, Apr,Greene County,344000
2023, Apr,Greensville County,155000
2023, Apr,Halifax County,207500
2023, Apr,Hampton City,250000
2023, Apr,Hanover County,423500
2023, Apr,Harrisonburg City,349500
2023, Apr,Henrico County,350000
2023, Apr,Henry County,145000
2023, Apr,Highland County,365000
2023, Apr,Hopewell City,190000
2023, Apr,Isle of Wight County,369633
2023, Apr,James City County,455000
2023, Apr,King and Queen County,263225
2023, Apr,King George County,405000
2023, Apr,King William County,328250
2023, Apr,Lancaster County,580000
2023, Apr,Lee County,N/A
2023, Apr,Lexington City,390000
2023, Apr,Loudoun County,698250
2023, Apr,Louisa County,355725
2023, Apr,Lunenburg County,100650
2023, Apr,Lynchburg City,233500
2023, Apr,Madison County,315000
2023, Apr,Manassas City,423000
2023, Apr,Manassas Park City,446000
2023, Apr,Martinsville City,105500
2023, Apr,Mathews County,380000
2023, Apr,Mecklenburg County,200000
2023, Apr,Middlesex County,340000
2023, Apr,Montgomery County,370500
2023, Apr,Nelson County,294000
2023, Apr,New Kent County,400000
2023, Apr,Newport News City,261000
2023, Apr,Norfolk City,288000
2023, Apr,Northampton County,395000
2023, Apr,Northumberland County,425000
2023, Apr,Norton City,N/A
2023, Apr,Nottoway County,162000
2023, Apr,Orange County,389000
2023, Apr,Page County,260000
2023, Apr,Patrick County,164000
2023, Apr,Petersburg City,188000
2023, Apr,Pittsylvania County,184500
2023, Apr,Poquoson City,380000
2023, Apr,Portsmouth City,239450
2023, Apr,Powhatan County,354450
2023, Apr,Prince Edward County,350000
2023, Apr,Prince George County,342500
2023, Apr,Prince William County,520000
2023, Apr,Pulaski County,199000
2023, Apr,Radford City,242500
2023, Apr,Rappahannock County,370000
2023, Apr,Richmond City,347500
2023, Apr,Richmond County,N/A
2023, Apr,Roanoke City,200000
2023, Apr,Roanoke County,302750
2023, Apr,Rockbridge County,339000
2023, Apr,Rockingham County,330000
2023, Apr,Russell County,65500
2023, Apr,Salem City,232500
2023, Apr,Scott County,N/A
2023, Apr,Shenandoah County,280000
2023, Apr,Smyth County,101000
2023, Apr,Southampton County,250000
2023, Apr,Spotsylvania County,431000
2023, Apr,Stafford County,490000
2023, Apr,Staunton City,242250
2023, Apr,Suffolk City,371000
2023, Apr,Surry County,207000
2023, Apr,Sussex County,232000
2023, Apr,Tazewell County,144000
2023, Apr,Virginia Beach City,370000
2023, Apr,Warren County,369000
2023, Apr,Washington County,215000
2023, Apr,Waynesboro City,265000
2023, Apr,Westmoreland County,274450
2023, Apr,Williamsburg City,374000
2023, Apr,Winchester City,269000
2023, Apr,Wise County,N/A
2023, Apr,Wythe County,223250
2023, Apr,York County,409165
2023, May,Accomack County,370000
2023, May,Albemarle County,535904
2023, May,Alexandria City,742400
2023, May,Alleghany County,75000
2023, May,Amelia County,295000
2023, May,Amherst County,222500
2023, May,Appomattox County,315000
2023, May,Arlington County,675000
2023, May,Augusta County,321100
2023, May,Bath County,250000
2023, May,Bedford County,369900
2023, May,Bland County,130500
2023, May,Botetourt County,334000
2023, May,Bristol City,215000
2023, May,Brunswick County,169000
2023, May,Buchanan County,90000
2023, May,Buckingham County,222500
2023, May,Buena Vista City,216250
2023, May,Campbell County,294400
2023, May,Caroline County,310000
2023, May,Carroll County,197000
2023, May,Charles City County,190000
2023, May,Charlotte County,137450
2023, May,Charlottesville City,442343
2023, May,Chesapeake City,382500
2023, May,Chesterfield County,397000
2023, May,Clarke County,475000
2023, May,Colonial Heights City,251500
2023, May,Covington City,192500
2023, May,Craig County,166250
2023, May,Culpeper County,486500
2023, May,Cumberland County,216250
2023, May,Danville City,136000
2023, May,Dickenson County,N/A
2023, May,Dinwiddie County,267000
2023, May,Emporia City,30000
2023, May,Essex County,315000
2023, May,Fairfax City,720150
2023, May,Fairfax County,710000
2023, May,Falls Church City,1064000
2023, May,Fauquier County,568250
2023, May,Floyd County,257500
2023, May,Fluvanna County,355450
2023, May,Franklin City,275000
2023, May,Franklin County,383253
2023, May,Frederick County,412445
2023, May,Fredericksburg City,415000
2023, May,Galax City,204000
2023, May,Giles County,194250
2023, May,Gloucester County,365000
2023, May,Goochland County,572000
2023, May,Grayson County,256900
2023, May,Greene County,422500
2023, May,Greensville County,211000
2023, May,Halifax County,135000
2023, May,Hampton City,255000
2023, May,Hanover County,449999
2023, May,Harrisonburg City,277000
2023, May,Henrico County,375000
2023, May,Henry County,154000
2023, May,Highland County,720000
2023, May,Hopewell City,225000
2023, May,Isle of Wight County,383500
2023, May,James City County,484830
2023, May,King and Queen County,260250
2023, May,King George County,456000
2023, May,King William County,335000
2023, May,Lancaster County,555000
2023, May,Lee County,N/A
2023, May,Lexington City,375500
2023, May,Loudoun County,710000
2023, May,Louisa County,389990
2023, May,Lunenburg County,137000
2023, May,Lynchburg City,264000
2023, May,Madison County,408750
2023, May,Manassas City,450500
2023, May,Manassas Park City,435750
2023, May,Martinsville City,120000
2023, May,Mathews County,475000
2023, May,Mecklenburg County,295500
2023, May,Middlesex County,360450
2023, May,Montgomery County,355000
2023, May,Nelson County,325500
2023, May,New Kent County,390450
2023, May,Newport News City,273238
2023, May,Norfolk City,303000
2023, May,Northampton County,462000
2023, May,Northumberland County,325000
2023, May,Norton City,N/A
2023, May,Nottoway County,220000
2023, May,Orange County,385000
2023, May,Page County,277500
2023, May,Patrick County,249900
2023, May,Petersburg City,190000
2023, May,Pittsylvania County,184251
2023, May,Poquoson City,425000
2023, May,Portsmouth City,244300
2023, May,Powhatan County,428250
2023, May,Prince Edward County,262500
2023, May,Prince George County,338950
2023, May,Prince William County,560000
2023, May,Pulaski County,219500
2023, May,Radford City,260000
2023, May,Rappahannock County,500000
2023, May,Richmond City,361692
2023, May,Richmond County,260000
2023, May,Roanoke City,224000
2023, May,Roanoke County,315000
2023, May,Rockbridge County,440000
2023, May,Rockingham County,342900
2023, May,Russell County,154500
2023, May,Salem City,285500
2023, May,Scott County,N/A
2023, May,Shenandoah County,310000
2023, May,Smyth County,140500
2023, May,Southampton County,255000
2023, May,Spotsylvania County,429950
2023, May,Stafford County,505000
2023, May,Staunton City,255750
2023, May,Suffolk City,363000
2023, May,Surry County,323500
2023, May,Sussex County,264450
2023, May,Tazewell County,113500
2023, May,Virginia Beach City,371000
2023, May,Warren County,349000
2023, May,Washington County,289950
2023, May,Waynesboro City,290040
2023, May,Westmoreland County,289900
2023, May,Williamsburg City,336750
2023, May,Winchester City,338000
2023, May,Wise County,41450
2023, May,Wythe County,189389
2023, May,York County,410000
2023, Jun,Accomack County,289000
2023, Jun,Albemarle County,544750
2023, Jun,Alexandria City,702500
2023, Jun,Alleghany County,165000
2023, Jun,Amelia County,315000
2023, Jun,Amherst County,300000
2023, Jun,Appomattox County,280000
2023, Jun,Arlington County,650000
2023, Jun,Augusta County,365000
2023, Jun,Bath County,373500
2023, Jun,Bedford County,365000
2023, Jun,Bland County,154500
2023, Jun,Botetourt County,365000
2023, Jun,Bristol City,230750
2023, Jun,Brunswick County,297000
2023, Jun,Buchanan County,35500
2023, Jun,Buckingham County,250000
2023, Jun,Buena Vista City,270000
2023, Jun,Campbell County,295900
2023, Jun,Caroline County,325000
2023, Jun,Carroll County,205000
2023, Jun,Charles City County,266500
2023, Jun,Charlotte County,178750
2023, Jun,Charlottesville City,500000
2023, Jun,Chesapeake City,395000
2023, Jun,Chesterfield County,387000
2023, Jun,Clarke County,579000
2023, Jun,Colonial Heights City,272250
2023, Jun,Covington City,140000
2023, Jun,Craig County,245000
2023, Jun,Culpeper County,487000
2023, Jun,Cumberland County,277475
2023, Jun,Danville City,171050
2023, Jun,Dickenson County,N/A
2023, Jun,Dinwiddie County,259000
2023, Jun,Emporia City,N/A
2023, Jun,Essex County,303400
2023, Jun,Fairfax City,670000
2023, Jun,Fairfax County,721000
2023, Jun,Falls Church City,932500
2023, Jun,Fauquier County,605000
2023, Jun,Floyd County,344000
2023, Jun,Fluvanna County,330000
2023, Jun,Franklin City,277500
2023, Jun,Franklin County,350000
2023, Jun,Frederick County,418900
2023, Jun,Fredericksburg City,427000
2023, Jun,Galax City,197450
2023, Jun,Giles County,214600
2023, Jun,Gloucester County,340000
2023, Jun,Goochland County,508000
2023, Jun,Grayson County,235000
2023, Jun,Greene County,351000
2023, Jun,Greensville County,205000
2023, Jun,Halifax County,170000
2023, Jun,Hampton City,267000
2023, Jun,Hanover County,446000
2023, Jun,Harrisonburg City,295000
2023, Jun,Henrico County,397500
2023, Jun,Henry County,158500
2023, Jun,Highland County,210000
2023, Jun,Hopewell City,227000
2023, Jun,Isle of Wight County,350000
2023, Jun,James City County,440000
2023, Jun,King and Queen County,270000
2023, Jun,King George County,427500
2023, Jun,King William County,365153
2023, Jun,Lancaster County,485000
2023, Jun,Lee County,65000
2023, Jun,Lexington City,286000
2023, Jun,Loudoun County,690000
2023, Jun,Louisa County,400000
2023, Jun,Lunenburg County,69000
2023, Jun,Lynchburg City,251000
2023, Jun,Madison County,330000
2023, Jun,Manassas City,495000
2023, Jun,Manassas Park City,482000
2023, Jun,Martinsville City,78500
2023, Jun,Mathews County,335000
2023, Jun,Mecklenburg County,217500
2023, Jun,Middlesex County,378000
2023, Jun,Montgomery County,375000
2023, Jun,Nelson County,347500
2023, Jun,New Kent County,394340
2023, Jun,Newport News City,264350
2023, Jun,Norfolk City,310000
2023, Jun,Northampton County,446000
2023, Jun,Northumberland County,419500
2023, Jun,Norton City,N/A
2023, Jun,Nottoway County,190000
2023, Jun,Orange County,385000
2023, Jun,Page County,260745
2023, Jun,Patrick County,159000
2023, Jun,Petersburg City,193500
2023, Jun,Pittsylvania County,257000
2023, Jun,Poquoson City,400000
2023, Jun,Portsmouth City,254500
2023, Jun,Powhatan County,465000
2023, Jun,Prince Edward County,330000
2023, Jun,Prince George County,349950
2023, Jun,Prince William County,550000
2023, Jun,Pulaski County,240000
2023, Jun,Radford City,260000
2023, Jun,Rappahannock County,496000
2023, Jun,Richmond City,393000
2023, Jun,Richmond County,250000
2023, Jun,Roanoke City,233000
2023, Jun,Roanoke County,312500
2023, Jun,Rockbridge County,418000
2023, Jun,Rockingham County,349828
2023, Jun,Russell County,221000
2023, Jun,Salem City,283800
2023, Jun,Scott County,N/A
2023, Jun,Shenandoah County,295750
2023, Jun,Smyth County,125050
2023, Jun,Southampton County,181250
2023, Jun,Spotsylvania County,427500
2023, Jun,Stafford County,525000
2023, Jun,Staunton City,302500
2023, Jun,Suffolk City,363500
2023, Jun,Surry County,299000
2023, Jun,Sussex County,254900
2023, Jun,Tazewell County,144500
2023, Jun,Virginia Beach City,375000
2023, Jun,Warren County,371750
2023, Jun,Washington County,267250
2023, Jun,Waynesboro City,335000
2023, Jun,Westmoreland County,304950
2023, Jun,Williamsburg City,435000
2023, Jun,Winchester City,340000
2023, Jun,Wise County,112175
2023, Jun,Wythe County,290500
2023, Jun,York County,414800
2023, Jul,Accomack County,249000
2023, Jul,Albemarle County,495119
2023, Jul,Alexandria City,557500
2023, Jul,Alleghany County,159800
2023, Jul,Amelia County,322500
2023, Jul,Amherst County,222450
2023, Jul,Appomattox County,284900
2023, Jul,Arlington County,719250
2023, Jul,Augusta County,340000
2023, Jul,Bath County,168000
2023, Jul,Bedford County,365000
2023, Jul,Bland County,782500
2023, Jul,Botetourt County,352475
2023, Jul,Bristol City,225000
2023, Jul,Brunswick County,N/A
2023, Jul,Buchanan County,100000
2023, Jul,Buckingham County,198800
2023, Jul,Buena Vista City,244000
2023, Jul,Campbell County,279900
